episode,reward,steps,completed_lap,collisions,epsilon
1081,2889.468831214911,577,1,3,0.03885671973618942
1082,2912.051487083442,619,1,5,0.038740149576980853
1083,2982.238026428228,625,1,4,0.03862392912824991
1084,3688.117651872644,861,1,9,0.03850805734086516
1085,2880.483977355966,658,1,4,0.038392533168842564
1086,5849.076286697363,1400,1,17,0.038277355569336036
1087,3029.901339550028,654,1,6,0.038162523502628026
1088,4787.2322462463435,1068,1,12,0.03804803593212014
1089,4131.668259487168,932,1,10,0.03793389182432378
1090,2744.4833205604627,613,1,4,0.03782009014885081
1091,5247.031145057674,1192,1,14,0.03770662987840426
1092,6211.190660839063,1411,1,18,0.03759350998876904
1093,10179.7213134765,2500,0,38,0.037480729458802736
1094,3371.6643107032837,727,1,6,0.03736828727042633
1095,3161.6107366919605,680,1,5,0.03725618240861505
1096,3160.919594993604,683,1,6,0.037144413861389204
1097,2868.510803757911,581,1,4,0.037032980619805034
1098,8902.235235404907,2140,1,33,0.03692188167794562
1099,2728.264706363688,573,1,4,0.03681111603291178
1100,3321.71730323793,732,1,6,0.036700682684813045
1101,3334.5641328001093,753,1,5,0.03659058063675861
1102,2939.720946836478,680,1,5,0.03648080889484833
1103,3649.5596236610513,908,1,8,0.03637136646816379
1104,2773.6513297271804,564,1,3,0.036262252368759296
1105,3132.671389579779,700,1,6,0.036153465611653016
1106,2951.188928375251,632,1,5,0.03604500521481806
1107,2980.9441204834066,611,1,5,0.035936870199173604
1108,3130.4872458934838,685,1,7,0.03582905958857608
1109,2943.2772167968806,636,1,5,0.03572157240981035
1110,2554.5011159133987,524,1,4,0.035614407692580924
1111,2655.9130589485226,540,1,3,0.03550756446950318
1112,2803.94192447663,590,1,3,0.03540104177609467
1113,2985.915106430061,623,1,5,0.03529483865076639
1114,4685.327974853528,1042,1,13,0.035188954134814085
1115,4269.347850646988,933,1,11,0.035083387272409644
1116,3263.8743406486647,729,1,7,0.03497813711059242
1117,5418.24593788146,1277,1,17,0.03487320269926064
1118,5274.387700023651,1193,1,16,0.03476858309116286
1119,4265.579685993211,949,1,10,0.03466427734188937
1120,3368.0917088127258,737,1,8,0.034560284509863703
1121,3640.004970283524,804,1,8,0.034456603656334114
1122,2784.4790404892074,592,1,4,0.034353233845365115
1123,2906.860302524575,606,1,5,0.03425017414382902
1124,2915.8717621040455,634,1,6,0.034147423621397534
1125,2923.2386447143613,589,1,3,0.03404498135053334
1126,5873.623947296121,1437,1,19,0.03394284640648174
1127,4091.5243821525755,903,1,9,0.0338410178672623
1128,2962.8004146385256,601,1,4,0.03373949481366051
1129,2824.456091537485,608,1,4,0.03363827632921953
1130,4069.800642662069,886,1,9,0.03353736150023187
1131,2796.579458179479,573,1,3,0.03343674941573117
1132,2681.5398997306875,530,1,2,0.03333643916748398
1133,2607.448011131293,524,1,2,0.03323642984998153
1134,2628.8641539764444,529,1,2,0.033136720560431585
1135,2852.8090644836475,585,1,4,0.03303731039875029
1136,2634.676301307687,524,1,2,0.03293819846755404
1137,2633.1432202911415,517,1,2,0.03283938387215138
1138,2409.3957628822372,447,1,0,0.032740865720534924
1139,2915.742616920479,606,1,4,0.03264264312337332
1140,3096.8385073471186,671,1,6,0.0325447151940032
1141,3440.498969306957,728,1,6,0.032447081048421186
1142,2711.2073092079204,562,1,4,0.032349739805275925
1143,2675.008094139105,534,1,4,0.0322526905858601
1144,2990.0686130142312,642,1,6,0.032155932514102516
1145,2751.89917095185,571,1,4,0.03205946471656021
1146,2981.6310433435538,631,1,5,0.03196328632241053
1147,2813.052199134832,577,1,4,0.0318673964634433
1148,2689.352594642646,546,1,3,0.03177179427405297
1149,2739.3183800506663,576,1,4,0.031676478891230805
1150,2726.2059825706565,561,1,5,0.03158144945455711
1151,2949.2066014480697,644,1,6,0.03148670510619344
1152,2581.9394803619475,482,1,3,0.03139224499087486
1153,2631.531373119361,520,1,4,0.031298068255902235
1154,2921.0832862854104,600,1,5,0.03120417405113453
1155,2805.285024213796,585,1,4,0.031110561528981125
1156,2693.9293984699298,541,1,4,0.03101722984439418
1157,2585.709626159674,517,1,3,0.030924178154860996
1158,2894.98358390809,596,1,4,0.030831405620396414
1159,2692.1820654106205,544,1,3,0.030738911403535223
1160,2590.4944076156667,527,1,2,0.03064669466932462
1161,2857.4273554611264,606,1,5,0.030554754585316646
1162,2649.047573318488,548,1,4,0.030463090321560696
1163,2863.6226117324923,589,1,4,0.030371701050596014
1164,2742.307528800969,574,1,3,0.030280585947444226
1165,2933.321225185404,619,1,4,0.030189744189601894
1166,6536.60537311552,1489,1,20,0.030099174957033088
1167,2718.774148712162,577,1,4,0.030008877432161987
1168,2829.8023325538716,522,1,3,0.03
1169,2892.311412563333,608,1,4,0.03
1170,2527.3280928039594,488,1,2,0.03
1171,2632.6975909042435,511,1,4,0.03
1172,2758.1163713836704,548,1,4,0.03
1173,2811.9810396385274,604,1,6,0.03
1174,2708.3659959793135,555,1,4,0.03
1175,2889.0407372474733,590,1,4,0.03
1176,2757.575457801826,578,1,4,0.03
1177,2535.835986919411,514,1,3,0.03
1178,2619.998377838142,538,1,3,0.03
1179,3594.789583549513,777,1,8,0.03
1180,4019.6543391800074,817,1,9,0.03
1181,3969.5287144613403,819,1,9,0.03
1182,4208.069192695637,865,1,10,0.03
1183,4872.202691764843,994,1,13,0.03
1184,3527.785521621717,744,1,8,0.03
1185,2768.1390345001278,538,1,4,0.03
1186,3680.1059037971622,736,1,9,0.03
1187,4519.2724643802785,922,1,12,0.03
1188,3367.111937122355,681,1,7,0.03
1189,3870.2946056747587,793,1,9,0.03
1190,3660.302860717788,741,1,8,0.03
1191,4539.949611148847,942,1,12,0.03
1192,2804.9461260891044,582,1,6,0.03
1193,4420.368726692217,912,1,12,0.03
1194,3522.5217234802367,714,1,7,0.03
1195,3140.96024192811,643,1,6,0.03
1196,5648.297330265046,1171,1,16,0.03
1197,2823.8194728088474,574,1,6,0.03
1198,4957.953500308996,1003,1,13,0.03
1199,7796.6012268066015,1660,1,26,0.03
1200,3883.941286163344,801,1,9,0.03
1201,2735.639631500251,563,1,5,0.03
1202,3831.5888069915936,776,1,9,0.03
1203,3070.6895566749718,626,1,6,0.03
1204,2856.144857373247,583,1,6,0.03
1205,3776.709980621352,788,1,9,0.03
1206,2567.3412569236802,514,1,4,0.03
1207,3917.2923239898787,814,1,9,0.03
1208,3156.1977251434423,673,1,7,0.03
1209,7764.939547481495,1618,1,25,0.03
1210,5975.916244735714,1263,1,18,0.03
1211,7290.581883125279,1551,1,24,0.03
1212,4079.81199247362,844,1,10,0.03
1213,2755.5753785705647,572,1,6,0.03
1214,2912.0088470077626,587,1,5,0.03
1215,10153.666123447336,2127,1,34,0.03
1216,3181.294218101513,648,1,6,0.03
1217,3271.8636527252274,644,1,5,0.03
1218,7417.186207122777,1544,1,22,0.03
1219,3346.3712007141235,712,1,7,0.03
1220,4642.351901416786,966,1,12,0.03
1221,3353.465237846388,698,1,7,0.03
1222,3807.3024681282195,789,1,9,0.03
1223,5416.372703971853,1203,1,16,0.03
1224,3424.7062031364553,722,1,7,0.03
1225,3794.9645248699317,801,1,10,0.03
1226,8025.530960197409,1664,1,26,0.03
1227,3772.878938064588,762,1,9,0.03
1228,8419.368733882846,1765,1,27,0.03
1229,5043.751812553412,1035,1,13,0.03
1230,2560.9614953994815,510,1,3,0.03
1231,8419.619614887188,1755,1,27,0.03
1232,3431.6070686245084,683,1,7,0.03
1233,7190.181233062714,1458,1,22,0.03
1234,5390.549161682129,1102,1,14,0.03
1235,2854.0408904790993,580,1,5,0.03
1236,3151.6698233604557,610,1,6,0.03
1237,3150.77991413118,673,1,7,0.03
1238,4119.620305404688,897,1,12,0.03
1239,5819.357963848113,1340,1,19,0.03
1240,2670.993665161138,523,1,4,0.03
1241,4725.425543346421,1028,1,13,0.03
1242,8056.22747822755,1862,1,31,0.03
1243,2771.0030903339475,565,1,4,0.03
1244,2919.671860198986,596,1,4,0.03
1245,2758.4284314537117,548,1,3,0.03
1246,2845.5497991371244,566,1,3,0.03
1247,3770.171707363146,794,1,9,0.03
1248,10598.014233398388,2500,0,49,0.03
1249,7983.832008237767,1789,1,29,0.03
1250,6416.01798226354,1359,1,20,0.03
1251,5592.341296920774,1217,1,17,0.03
1252,7140.4189948081585,1580,1,24,0.03
1253,2978.643149929056,611,1,5,0.03
1254,9536.282523250507,2135,1,35,0.03
1255,2644.554160594945,515,1,3,0.03
1256,10669.858370971595,2500,0,45,0.03
1257,10611.121697997956,2500,0,45,0.03
1258,5527.216318626402,1249,1,19,0.03
1259,7835.042844619703,1783,1,29,0.03
1260,3408.0048295402694,733,1,9,0.03
1261,5756.360598554613,1288,1,19,0.03
1262,9773.197340125971,2249,1,39,0.03
1263,2625.3135246086154,516,1,3,0.03
1264,2963.621973991403,615,1,5,0.03
1265,2696.2339194011747,534,1,3,0.03
1266,3719.718366985342,811,1,11,0.03
1267,2923.31113428117,613,1,6,0.03
1268,2775.958721199045,553,1,5,0.03
1269,2790.6438940429757,563,1,5,0.03
1270,2870.517571563728,674,1,6,0.03
1271,2583.6990492057853,514,1,3,0.03
1272,2640.7206889391023,535,1,3,0.03
1273,2586.4787877655085,522,1,3,0.03
1274,2810.377207946785,575,1,4,0.03
1275,2779.5562891483382,600,1,4,0.03
1276,2573.1096073150693,515,1,4,0.03
1277,2649.410472488411,530,1,4,0.03
1278,3483.4360494613834,825,1,12,0.03
1279,2728.913786258702,563,1,4,0.03
1280,3059.765868835456,646,1,6,0.03
1281,2702.6581186676085,558,1,4,0.03
1282,2936.539649353038,607,1,5,0.03
1283,2669.3203553581297,533,1,4,0.03
1284,2516.7570730590846,488,1,2,0.03
1285,2517.3934662246747,483,1,3,0.03
1286,2771.0393109035585,579,1,4,0.03
1287,2673.6265033912737,529,1,4,0.03
1288,2780.3095941734387,534,1,4,0.03
1289,3073.306520538338,691,1,8,0.03
1290,2613.0912191772536,513,1,3,0.03
1291,2679.992000770578,545,1,4,0.03
1292,2761.2768187618317,552,1,3,0.03
1293,2626.89069303513,528,1,3,0.03
1294,3774.6667528724824,872,1,11,0.03
1295,2825.674547538763,572,1,4,0.03
1296,3176.908809509288,663,1,7,0.03
1297,2898.875933532724,596,1,5,0.03
1298,2658.6245590210024,515,1,3,0.03
1299,2739.40579193116,551,1,4,0.03
1300,3264.2297421264757,711,1,7,0.03
1301,2600.8818041992226,534,1,4,0.03
1302,2937.612269802102,619,1,5,0.03
1303,3627.5425716781765,883,1,11,0.03
1304,2672.2116878128113,542,1,3,0.03
1305,2840.990720615394,572,1,3,0.03
1306,2557.583846664437,525,1,4,0.03
1307,3150.043668613443,697,1,7,0.03
1308,2623.7589661598277,525,1,4,0.03
1309,2725.782049255378,551,1,4,0.03
1310,3083.5283243560884,678,1,6,0.03
1311,2685.8053262662934,544,1,4,0.03
1312,2886.233306217203,630,1,6,0.03
1313,2915.4933268356394,616,1,5,0.03
1314,2864.900071754466,583,1,4,0.03
1315,2812.4660290527436,576,1,3,0.03
1316,2619.385541915899,520,1,3,0.03
1317,2856.9496004390776,596,1,5,0.03
1318,2823.1494386291583,562,1,5,0.03
1319,2776.6456670475086,549,1,4,0.03
1320,2602.9312985611023,534,1,4,0.03
1321,3049.0274663353057,678,1,7,0.03
1322,2550.0711835861243,520,1,4,0.03
1323,2880.5201386261056,586,1,4,0.03
1324,2927.940731773386,597,1,5,0.03
1325,2819.9507819366554,584,1,5,0.03
1326,2794.4694229889,596,1,6,0.03
1327,3046.0347642517163,647,1,6,0.03
1328,2914.2160241317843,629,1,6,0.03
1329,2632.072680511483,498,1,4,0.03
1330,2879.1213555526806,604,1,5,0.03
1331,3033.9345047378624,638,1,5,0.03
1332,2915.101177740103,620,1,5,0.03
1333,2806.095260787013,595,1,5,0.03
1334,2966.6274080562675,616,1,5,0.03
1335,3063.916844015132,641,1,6,0.03
1336,2701.2406698989953,551,1,4,0.03
1337,2872.4470181083775,577,1,5,0.03
1338,2752.141553707131,539,1,4,0.03
1339,2944.8470577049357,611,1,5,0.03
1340,2908.5129332733227,604,1,5,0.03
1341,2752.303399353032,561,1,3,0.03
1342,3192.3438520050126,697,1,6,0.03
1343,2636.297224254616,519,1,3,0.03
1344,2844.2179716491773,558,1,4,0.03
1345,2653.0311313343104,519,1,3,0.03
1346,2712.65291360856,553,1,4,0.03
1347,2653.4653628921537,507,1,3,0.03
1348,2715.852548952108,529,1,4,0.03
1349,2663.0570010757488,517,1,3,0.03
1350,2590.2733507347198,449,1,3,0.03
1351,2626.7848669052187,515,1,3,0.03
1352,2985.4978211784464,633,1,7,0.03
1353,2434.910520477301,454,1,1,0.03
1354,2793.1079665947045,596,1,6,0.03
1355,2634.4001842498838,540,1,4,0.03
1356,2746.911457653052,534,1,3,0.03
1357,2654.1682317352397,527,1,4,0.03
1358,2687.3453965759327,542,1,4,0.03
1359,2540.1922017002157,488,1,3,0.03
1360,2523.198479747776,485,1,3,0.03
1361,2884.698281841286,616,1,5,0.03
1362,2627.8890958213847,533,1,4,0.03
1363,2744.301761627204,560,1,5,0.03
1364,2794.941488342293,581,1,5,0.03
1365,2488.015041160587,485,1,1,0.03
1366,2817.4254652214136,564,1,4,0.03
1367,2629.405845680243,503,1,3,0.03
1368,2663.1757755017343,512,1,3,0.03
1369,2827.527354774483,577,1,4,0.03
1370,2875.175806131373,593,1,4,0.03
1371,3107.274079856882,662,1,6,0.03
1372,2709.1462372017,544,1,4,0.03
1373,2617.0219504547163,504,1,3,0.03
1374,2942.857832412725,586,1,5,0.03
1375,2847.6391876268463,591,1,4,0.03
1376,3024.9844090271085,621,1,5,0.03
1377,2862.0975358581645,582,1,5,0.03
1378,3061.468963756571,658,1,6,0.03
1379,2600.8843787956303,521,1,4,0.03
1380,2748.950227031719,557,1,4,0.03
1381,2722.916904983527,537,1,4,0.03
1382,2711.0309569835717,550,1,4,0.03
1383,2547.8761141586374,486,1,3,0.03
1384,2849.7704015922614,584,1,5,0.03
1385,2636.40442689896,513,1,3,0.03
1386,2682.2965339470015,511,1,3,0.03
1387,2842.1366481018163,574,1,4,0.03
1388,5574.568694152829,1338,1,21,0.03
1389,2734.2994587326093,538,1,4,0.03
1390,2917.4204985046463,603,1,5,0.03
1391,2743.269675674445,543,1,3,0.03
1392,2615.3395805358955,520,1,4,0.03
1393,2647.3093316650475,532,1,4,0.03
1394,2573.962678356176,509,1,3,0.03
1395,2636.2544311332776,546,1,4,0.03
1396,2727.73724796296,554,1,3,0.03
1397,2846.442836818705,567,1,4,0.03
1398,2642.239678821572,517,1,3,0.03
1399,2793.288499946602,554,1,4,0.03
1400,2884.406788654337,609,1,6,0.03
1401,2733.2576335907042,550,1,4,0.03
1402,2930.5506032085514,607,1,5,0.03
1403,2818.3331020355317,585,1,5,0.03
1404,2653.0545891952556,509,1,2,0.03
1405,2799.0808036232065,588,1,4,0.03
1406,4003.5280713081524,855,1,9,0.03
1407,2920.261060676582,627,1,5,0.03
1408,2896.5248732376167,586,1,4,0.03
1409,2879.8090982627955,619,1,5,0.03
1410,2852.881852951057,588,1,5,0.03
1411,3059.023942070019,661,1,6,0.03
1412,2720.524474086766,538,1,4,0.03
1413,2856.179297943122,579,1,5,0.03
1414,2747.659260711676,547,1,4,0.03
1415,2924.043544387825,600,1,4,0.03
1416,2634.654443740851,535,1,4,0.03
1417,2591.4194046402044,513,1,3,0.03
1418,2762.0374274444625,559,1,4,0.03
1419,2679.04761961938,573,1,5,0.03
1420,2679.7284771728578,526,1,3,0.03
1421,2879.2424863052447,594,1,5,0.03
1422,3001.382451591498,642,1,6,0.03
1423,2639.7892580986127,520,1,3,0.03
1424,3135.323610143672,666,1,6,0.03
1425,2831.481594085701,605,1,5,0.03
1426,2481.6624570083686,499,1,3,0.03
1427,2605.638324108128,518,1,3,0.03
1428,2726.381966953285,546,1,4,0.03
1429,2755.0030802726824,550,1,4,0.03
1430,2785.42968982697,588,1,5,0.03
1431,2630.3768736648626,521,1,3,0.03
1432,2563.3947853756017,504,1,3,0.03
1433,4762.897424011244,1121,1,15,0.03
1434,3193.441181354529,741,1,7,0.03
1435,3361.5671698379633,746,1,8,0.03
1436,2894.1129735374548,593,1,4,0.03
1437,3242.6670448303335,705,1,7,0.03
1438,2656.4212205123936,549,1,4,0.03
1439,3096.9957408166038,687,1,7,0.03
1440,2940.6133503770893,647,1,6,0.03
1441,4029.899800453202,952,1,12,0.03
1442,2647.729296264659,537,1,4,0.03
1443,2900.0421569442847,592,1,4,0.03
1444,2987.420725288398,618,1,5,0.03
1445,2666.3803104972917,512,1,3,0.03
1446,2826.807203331002,588,1,5,0.03
1447,4538.6777266311765,1011,1,12,0.03
1448,2821.2779401016305,599,1,5,0.03
1449,4477.827026863113,969,1,11,0.03
1450,2639.2698909759556,515,1,3,0.03
1451,2738.585482368476,577,1,4,0.03
1452,2895.679780311591,599,1,5,0.03
1453,2875.5815555572576,600,1,4,0.03
1454,2637.523722648628,525,1,4,0.03
1455,2686.219007358558,567,1,4,0.03
1456,2765.791969738013,582,1,3,0.03
1457,3243.4830675697435,672,1,7,0.03
1458,2879.738738498695,592,1,5,0.03
1459,3175.7146010971132,692,1,6,0.03
1460,2650.7593240547253,541,1,4,0.03
1461,2581.213315906532,553,1,5,0.03
1462,2917.456810112006,599,1,5,0.03
1463,2841.0232040405344,605,1,5,0.03
1464,2968.2398251915056,633,1,5,0.03
1465,2787.999857006079,582,1,4,0.03
1466,2641.432745285039,534,1,3,0.03
1467,2617.1400920677265,521,1,3,0.03
1468,2979.7769969749534,646,1,5,0.03
1469,2862.499269943246,606,1,5,0.03
1470,2974.235051002512,603,1,5,0.03
1471,2941.836080398566,633,1,5,0.03
1472,2740.225597572332,590,1,5,0.03
1473,3088.2838617706393,663,1,6,0.03
1474,3329.517072296155,720,1,8,0.03
1475,3130.772095327386,656,1,6,0.03
1476,2394.937505168919,469,1,1,0.03
1477,2589.5128770446845,512,1,3,0.03
1478,2795.24563060761,577,1,4,0.03
1479,8935.092365455588,2075,1,35,0.03
1480,10960.11938476554,2500,0,47,0.03
1481,3912.318632392902,906,1,12,0.03
1482,5090.226202507025,1239,1,18,0.03
1483,3879.004241447465,981,1,14,0.03
1484,3295.090197696695,708,1,8,0.03
1485,2603.524390468603,527,1,4,0.03
1486,3243.7660432624884,721,1,8,0.03
1487,2810.1586572456386,576,1,5,0.03
1488,3585.51326828004,745,1,8,0.03
1489,2917.882001791006,597,1,4,0.03
1490,2730.4273599052494,573,1,5,0.03
1491,2897.3384296226554,576,1,5,0.03
1492,2847.603065376288,586,1,5,0.03
1493,2848.4008392381766,571,1,3,0.03
1494,2684.6681369209377,538,1,4,0.03
1495,3282.4014162063727,675,1,6,0.03
1496,2903.1202091217133,590,1,4,0.03
1497,2609.041073303228,496,1,4,0.03
1498,4219.397493343368,1021,1,15,0.03
1499,2718.7926932334926,475,1,2,0.03
1500,2640.327855224615,484,1,4,0.03
1501,2826.5240189743126,514,1,5,0.03
1502,3221.33494277955,687,1,8,0.03
1503,2657.065226402287,553,1,5,0.03
1504,3184.5363389968975,650,1,7,0.03
1505,2677.288919487007,528,1,3,0.03
1506,3160.8528280449,674,1,5,0.03
1507,3014.0690016937333,604,1,4,0.03
1508,2906.9425282478423,580,1,4,0.03
1509,2889.730517444621,612,1,5,0.03
1510,3104.1579469299436,662,1,6,0.03
1511,3831.057706203468,893,1,11,0.03
1512,3200.8255808258177,713,1,7,0.03
1513,2915.924896564491,598,1,5,0.03
1514,3196.8209649467576,663,1,6,0.03
1515,2875.6863526296725,614,1,5,0.03
1516,3288.772521400459,695,1,6,0.03
1517,2919.5204452705484,604,1,4,0.03
1518,2983.531957359322,604,1,4,0.03
1519,2879.2789761161866,592,1,4,0.03
1520,2401.613824348455,471,1,2,0.03
1521,3051.54172439576,650,1,5,0.03
1522,3371.4892195415628,734,1,7,0.03
1523,3440.8816677093655,730,1,5,0.03
1524,2684.7352792930665,559,1,4,0.03
1525,3228.9248508453397,740,1,7,0.03
1526,2899.933039340982,572,1,4,0.03
1527,10958.889758300666,2500,0,48,0.03
1528,7715.798457717841,1900,1,31,0.03
1529,2731.8386669731226,562,1,4,0.03
1530,3044.04734364272,664,1,5,0.03
1531,2579.9788760948254,506,1,2,0.03
1532,2642.0352948761056,512,1,2,0.03
1533,2768.3395686149706,560,1,3,0.03
1534,2547.9241299057076,513,1,2,0.03
1535,2593.2812910080015,520,1,3,0.03
1536,3033.697573509222,648,1,4,0.03
1537,2557.124394454959,508,1,2,0.03
1538,2900.0375513839795,616,1,5,0.03
1539,2549.6622344589305,502,1,2,0.03
1540,3362.2688654136696,704,1,6,0.03
1541,6383.071983985887,1461,1,23,0.03
1542,3634.6071806526306,822,1,8,0.03
1543,2713.9281197929436,543,1,2,0.03
1544,2789.1518560791073,603,1,4,0.03
1545,2645.1746075058018,513,1,2,0.03
1546,2450.9665813922934,500,1,1,0.03
1547,2885.9242869567915,594,1,3,0.03
1548,2550.256006278999,518,1,2,0.03
1549,2605.488166637426,509,1,2,0.03
1550,3018.4083244705225,643,1,5,0.03
1551,2824.8570998382656,569,1,3,0.03
1552,4000.293588867201,893,1,8,0.03
1553,2874.9546971511904,584,1,5,0.03
1554,2563.6073632431085,489,1,1,0.03
1555,2685.3906222152777,536,1,3,0.03
1556,3022.9966369056788,638,1,4,0.03
1557,3154.3974324798646,687,1,5,0.03
1558,3236.8156442451577,696,1,8,0.03
1559,3019.935379104623,646,1,5,0.03
1560,3014.000921592722,637,1,6,0.03
1561,10710.442393875046,2440,1,45,0.03
1562,2710.189159622197,543,1,3,0.03
1563,10953.436254882738,2500,0,47,0.03
1564,4926.707432460797,1105,1,16,0.03
1565,10460.109252929626,2500,0,48,0.03
1566,3556.147825393692,777,1,9,0.03
1567,2701.104109382633,545,1,3,0.03
1568,2865.291699714667,599,1,4,0.03
1569,2789.311124553687,578,1,4,0.03
1570,2601.5659254074144,535,1,3,0.03
1571,2789.9522893142753,589,1,5,0.03
1572,3051.998903808602,652,1,5,0.03
1573,2753.4966125869814,583,1,4,0.03
1574,3665.078959655773,835,1,8,0.03
1575,3385.9862781906236,718,1,7,0.03
1576,2946.2865086174065,632,1,5,0.03
1577,2702.901196975711,539,1,3,0.03
1578,2686.6274096298266,531,1,3,0.03
1579,2892.0508229637203,603,1,3,0.03
1580,2575.4149642181437,509,1,2,0.03
1581,2817.517655258183,571,1,3,0.03
1582,3222.797592239387,756,1,8,0.03
1583,2482.6606661319784,480,1,2,0.03
1584,2773.743892822271,542,1,3,0.03
1585,2836.7207045555165,600,1,4,0.03
1586,2581.9590884780923,522,1,3,0.03
1587,2797.1807792258323,569,1,3,0.03
1588,2868.06958327294,580,1,3,0.03
1589,2953.7346595382783,612,1,4,0.03
1590,2804.0363612937967,566,1,3,0.03
1591,2721.685577392582,520,1,2,0.03
1592,3344.2283161258765,742,1,7,0.03
1593,2772.3916163873714,549,1,3,0.03
1594,2770.6896452045507,552,1,3,0.03
1595,3247.1768482017587,701,1,6,0.03
1596,2669.405290298466,531,1,3,0.03
1597,2562.6029376983693,485,1,2,0.03
1598,3472.8503661418076,758,1,7,0.03
1599,2603.2797789382967,531,1,3,0.03
1600,3566.1330446624866,763,1,8,0.03
1601,2691.770482244499,528,1,3,0.03
1602,2612.7603150177056,496,1,2,0.03
1603,2936.4944705390994,583,1,3,0.03
1604,2804.681702346806,574,1,3,0.03
1605,2936.9393451690717,590,1,3,0.03
1606,2557.299690303808,502,1,2,0.03
1607,2955.266763000493,601,1,3,0.03
1608,2563.1271868228937,515,1,2,0.03
1609,2767.2126525783583,553,1,2,0.03
1610,2647.896604523664,537,1,3,0.03
1611,2911.4897529602113,605,1,3,0.03
1612,2737.547197608953,551,1,2,0.03
1613,2596.833919296268,507,1,2,0.03
1614,2582.4381159210243,518,1,3,0.03
1615,3025.6548699855894,630,1,4,0.03
1616,2633.7416229248106,520,1,2,0.03
1617,2755.49839651585,580,1,3,0.03
1618,2727.120877361304,545,1,2,0.03
1619,2693.30916710377,511,1,2,0.03
1620,2676.5744277191216,524,1,3,0.03
1621,2614.793568458559,513,1,2,0.03
1622,2693.1255528640772,519,1,2,0.03
1623,2508.2200585937526,477,1,1,0.03
1624,5115.411441822052,1169,1,17,0.03
1625,3434.3265362167463,718,1,6,0.03
1626,2711.387530975345,536,1,3,0.03
1627,2804.58502441407,572,1,4,0.03
1628,2612.834601593024,490,1,2,0.03
1629,2717.8705510711725,527,1,3,0.03
1630,2793.336568794258,542,1,3,0.03
1631,3006.6007564544766,620,1,5,0.03
1632,3150.9420720291237,659,1,5,0.03
1633,3126.2828559684795,601,1,4,0.03
1634,2845.252680091867,556,1,4,0.03
1635,2681.1728401565606,503,1,2,0.03
1636,4096.614120044723,928,1,13,0.03
1637,2919.505430030825,575,1,3,0.03
1638,2941.0796635055603,583,1,3,0.03
1639,2876.4548541832023,556,1,3,0.03
1640,2621.698718414313,522,1,3,0.03
1641,2805.554408454901,560,1,4,0.03
1642,2865.4531928825454,576,1,4,0.03
1643,2560.9543845367484,484,1,2,0.03
1644,2684.115821075445,505,1,2,0.03
1645,2672.316698493962,513,1,3,0.03
1646,3030.7830797195556,650,1,6,0.03
1647,2702.4954599762004,533,1,3,0.03
1648,2543.002824211126,485,1,1,0.03
1649,2809.297530059823,556,1,4,0.03
1650,2704.849925231938,510,1,2,0.03
1651,2956.019441070564,593,1,4,0.03
1652,2650.249263868338,527,1,3,0.03
1653,2568.3837274932894,503,1,2,0.03
1654,2740.134125146871,527,1,2,0.03
1655,2766.7707221984915,570,1,4,0.03
1656,3483.893656749737,744,1,7,0.03
1657,3108.827520599374,648,1,4,0.03
1658,2557.82269956589,504,1,2,0.03
1659,2741.7773334503227,530,1,2,0.03
1660,2970.3215126419136,588,1,4,0.03
1661,3444.3167306041832,767,1,7,0.03
1662,2882.176885669235,616,1,4,0.03
1663,3208.9022477722265,697,1,6,0.03
1664,4551.651427469266,1062,1,13,0.03
1665,2717.9284450435716,533,1,2,0.03
1666,2546.720974273687,494,1,1,0.03
1667,2970.1008380127037,599,1,4,0.03
1668,2787.9232500743947,539,1,2,0.03
1669,3327.2640943908773,683,1,5,0.03
1670,2854.386062164314,554,1,3,0.03
1671,2937.693882217412,588,1,3,0.03
1672,2437.8186554050503,472,1,2,0.03
1673,2683.4135110807474,514,1,2,0.03
1674,2915.8142974472103,567,1,3,0.03
1675,2773.10411706925,547,1,2,0.03
1676,2735.70812465668,534,1,2,0.03
1677,3039.184517250068,627,1,4,0.03
1678,2409.1205587959316,447,1,0,0.03
1679,2606.291195235255,492,1,1,0.03
1680,2890.698980121619,591,1,3,0.03
1681,2979.247982702265,592,1,4,0.03
1682,2772.0721943020885,560,1,3,0.03
1683,2674.6209080886883,524,1,3,0.03
1684,3089.94530982972,620,1,4,0.03
1685,2526.8065243148862,488,1,2,0.03
1686,2615.547958984381,498,1,1,0.03
1687,2767.2624610519456,527,1,3,0.03
1688,2842.682175064093,545,1,3,0.03
1689,2775.565056064133,538,1,2,0.03
1690,2973.1019676804585,575,1,3,0.03
1691,2835.877202148443,564,1,3,0.03
1692,2879.1797320747432,593,1,3,0.03
1693,2643.959160156255,519,1,2,0.03
1694,2806.5006042194436,554,1,3,0.03
1695,3756.887982273121,905,1,11,0.03
1696,2714.3234277343818,537,1,3,0.03
1697,4313.972443027509,929,1,10,0.03
1698,2559.4629311752365,504,1,3,0.03
1699,2728.1145771408146,553,1,4,0.03
1700,2661.9359796714834,529,1,3,0.03
1701,2886.7033484268277,576,1,3,0.03
1702,2511.1639339256335,461,1,1,0.03
1703,2739.2962695694005,527,1,2,0.03
1704,2887.4541615867697,648,1,6,0.03
1705,4187.087085666669,888,1,9,0.03
1706,3008.8114228439413,619,1,5,0.03
1707,2549.1547398471866,498,1,2,0.03
