episode,reward,steps,laps,collisions,speed
536,2500.37265651703,436,1,2,71.38427397841555
537,3210.6969554138223,554,1,6,73.0671530041563
538,2594.9403362464977,504,1,4,60.095440613528076
539,2964.4944934082073,554,1,9,84.25603844477902
540,3209.103264350894,699,1,6,85.00217594198884
541,2463.689430408481,351,1,2,72.54787523493623
542,2635.641198730474,465,1,3,83.13905706227497
543,2560.5403996658356,499,1,3,71.0204249404833
544,2962.8080281448433,539,1,6,61.650496143136664
545,2993.255129680641,557,1,8,61.80938106384023
546,3041.3349090576216,625,1,7,67.68910727280192
547,3261.719684391028,481,1,4,71.12951386488066
548,3033.8728747558653,694,1,7,85.37488878847212
549,3210.1872391128622,573,1,8,64.91798617773367
550,3112.393041553502,548,1,6,51.58237243926238
551,2625.249573783879,426,1,5,52.408645778590994
552,3299.283299560554,599,1,7,84.78907279569945
553,2614.2524421787307,402,1,4,43.30586985327077
554,2628.851436996464,380,1,2,77.76958852791309
555,2972.384982414252,449,1,3,76.08278303601905
556,3165.4169251728135,551,1,5,69.92743158907358
557,2879.2601687240676,486,1,6,61.430577148458404
558,2833.9226037979165,450,1,4,75.34846432797019
559,3467.9460943603613,668,1,8,83.53735168682759
560,2953.037745170597,486,1,5,87.72026922168948
561,2715.292269287114,427,1,5,87.20402527403284
562,2535.018690948489,341,1,2,85.04862811461112
563,2812.054085102086,433,1,3,79.99231695571152
564,2516.569579253198,332,1,2,88.09505605503517
