episode,reward,steps,laps,collisions,speed
209,2634.5268115234408,394,1,4,89.0816
210,2483.041017688516,294,1,3,61.31817711709987
211,3179.7298144531305,449,1,7,95.0
212,2457.8365816783917,304,1,3,95.0
213,2955.2547027778655,494,1,8,56.74764445073956
214,3657.6620727539407,2500,0,71,3.3728000000000002
215,2912.8434921264884,2500,0,67,29.24683726809138
216,7116.675695800538,2500,0,54,0.0
217,12079.368737792804,2500,0,57,72.92689223835175
218,3745.908601818098,727,1,18,95.0
219,3017.1736816406337,455,1,8,94.24
220,5664.2249517440705,1215,1,25,52.864169833451065
221,11424.756958007703,2500,0,65,16.570196702154824
222,7526.167626953027,2500,0,87,14.519264520766013
223,4195.567337265036,863,1,22,95.0
224,4722.965523033151,1016,1,29,91.7417472
225,2977.885489063267,486,1,9,94.24
226,2797.5614502525355,437,1,7,94.24
227,3316.188458175669,674,1,17,94.38061322240002
228,2853.4598964309757,497,1,8,93.63870769152
229,2816.571619167329,428,1,7,88.3689472
230,2416.513640403749,235,1,0,95.0
231,2757.60261772156,451,1,8,87.62105855999998
232,2769.5762006378195,607,1,11,95.0
233,2903.8014239978825,494,1,9,95.0
234,2831.5997116470403,383,1,4,95.0
235,4849.092126464819,2500,0,70,72.89142375111288
236,2548.662451171917,2500,0,88,32.30600363146724
237,6853.41552429194,2500,0,83,50.54459337169224
238,6800.493009872418,1899,1,59,93.63870769152
239,12080.79487304674,2500,0,56,59.34973077222209
240,9083.778062744086,1539,1,30,94.24
241,4089.865828819285,629,1,10,94.24
242,3409.642835197456,527,1,9,95.0
243,2441.936356811527,246,1,1,89.0816
244,2447.1636981582665,252,1,1,95.0
245,2488.9752652454385,276,1,2,95.0
246,2639.390800704963,363,1,5,64.83508307407654
247,2480.422044448854,246,1,1,95.0
248,2437.7539557838445,248,1,1,95.0
249,2525.1092041015654,335,1,4,94.24
250,2416.858266944885,229,1,0,95.0
251,2520.7491965484633,309,1,3,95.0
252,2801.0749835586576,357,1,4,95.0
253,2564.527463932042,264,1,1,94.24
254,2448.383808593754,241,1,1,95.0
255,3189.213035125739,414,1,5,95.0
256,2418.2359612655673,254,1,1,95.0
