episode,reward,steps,laps,collisions,speed
1125,4785.684432922596,1081,1,14,39.037112719071104
1126,3334.089431152355,757,1,9,14.191425064225783
1127,2772.7564324188284,546,1,5,61.963116833561344
1128,7726.110633850055,1570,1,24,78.31700174972771
1129,2925.0859836292384,604,1,7,61.01708238862648
1130,4038.9342542457753,811,1,9,58.870396122120404
1131,8261.499802551227,1742,1,26,58.68047199958318
1132,3107.155845599183,616,1,5,40.626976925981275
1133,9532.815640907213,1986,1,31,61.159027395107806
1134,2533.8736669921877,443,1,3,0.0
1135,2615.1244123458887,480,1,3,56.3191013776762
1136,3626.7882775497565,734,1,8,59.46296937932337
1137,2431.139167480474,441,1,2,52.52662970502874
1138,2725.7502875518835,509,1,3,59.30362569447612
1139,3743.8792456054784,743,1,8,79.44918443551835
1140,2972.7259345722264,569,1,5,72.89795793241971
1141,2803.6798795700156,535,1,4,58.202075501424424
1142,2845.7862792968795,565,1,5,57.32285350810747
1143,3850.321374359148,798,1,9,61.779587664944984
1144,2474.605654296879,442,1,3,57.81717188465174
1145,2527.862746582034,467,1,3,57.32285350810747
1146,3151.9388451004147,668,1,6,56.30873127563778
1147,2899.295971908575,588,1,5,61.61915843742985
1148,2480.1579272747067,485,1,3,59.35263119567933
1149,2993.3447534179745,557,1,5,69.9188981463868
1150,2595.063234481814,477,1,4,79.33477561961594
1151,2722.9660969734223,530,1,4,58.877810146113895
1152,2539.4016463089033,471,1,3,59.03907799799712
1153,3041.0136489033785,625,1,7,76.0947462273875
1154,3715.1764355468918,751,1,12,57.32285350810747
1155,2596.8046362304713,473,1,3,79.65559078783184
1156,3836.9870655059967,775,1,11,55.37099602051875
1157,3448.7476049804786,678,1,8,57.32285350810747
1158,2943.077307128914,605,1,7,57.32285350810747
1159,2731.259733886726,514,1,6,57.32285350810747
1160,2565.748151855471,466,1,3,57.32285350810747
1161,3060.6636590576254,597,1,6,79.89986378505554
1162,2495.0599885940605,440,1,2,61.76086444461122
1163,2598.65589902621,478,1,3,59.5514508326345
1164,2812.671838378913,520,1,4,57.32285350810747
1165,2806.7778187179624,578,1,5,56.98023931504757
1166,2679.688248748784,504,1,4,52.22880620957081
1167,2849.190571365363,532,1,4,56.27373966563119
1168,3883.686356468212,829,1,9,60.541996945825545
1169,2947.9890258789137,555,1,5,75.27011017531375
1170,2668.1392333984445,495,1,5,68.28881239386307
1171,2752.350389900213,533,1,4,60.67186656810887
1172,2983.8858508300837,584,1,5,50.13179729385959
1173,2529.4436816406314,534,1,6,57.32285350810747
1174,2683.0584703826958,498,1,3,60.51877016677512
1175,2713.597680416114,533,1,4,59.335360245881574
1176,2805.7465214538643,551,1,5,56.397494176025944
1177,3022.194489974986,574,1,6,0.0
1178,2536.068033447269,463,1,3,59.017604572924604
1179,2925.0267223739656,583,1,5,56.43566196835133
1180,2438.64936294556,445,1,2,60.254198735725204
1181,2519.2556982421916,503,1,5,59.7922877930499
1182,2886.0974637127006,592,1,6,56.55970333234247
1183,2410.361264648442,473,1,3,53.08071020620729
1184,2803.032922992711,537,1,4,54.44002331109459
1185,2585.5162451171927,513,1,4,57.32285350810747
1186,2804.4359685707145,541,1,4,58.7215023462699
1187,2711.573068847663,553,1,6,57.32285350810747
1188,3114.484464874277,628,1,5,58.73206441852497
1189,2620.9080414581326,526,1,4,59.859769679105604
1190,2715.2972689479648,470,1,3,52.71502561399152
1191,2402.055706748968,457,1,2,52.402991138899516
1192,2967.5484881591888,649,1,6,57.32285350810747
1193,2876.8025976181116,595,1,5,57.78898551530629
1194,2699.5792109298754,536,1,4,56.344425001628
1195,2657.0040580368104,507,1,4,56.302269830257124
1196,2753.048732910163,552,1,4,55.955850646077835
1197,2612.7194119072014,492,1,3,55.347516585365305
1198,2473.634023804669,449,1,3,51.92171658272254
1199,2663.709114151006,511,1,3,61.614617101505
1200,2688.8513670349193,523,1,4,61.779587664944984
1201,2818.258208370214,575,1,4,56.992104720801755
1202,2771.5751464843784,570,1,4,61.659016901972194
1203,2464.0757051277214,456,1,2,61.91937059212397
1204,2727.420356068619,557,1,4,55.74709685343875
1205,2736.392317008977,510,1,3,56.38703109858622
1206,2576.419161834722,463,1,2,56.12622936259999
1207,2555.2503916549713,486,1,3,61.17627083781177
1208,2751.7352264404317,535,1,4,59.308852319531454
1209,2728.6457920265234,514,1,4,57.43283541220468
1210,2552.517901000982,517,1,5,59.773937591462385
1211,2857.3903930854863,559,1,4,57.30932200224418
1212,2650.8157941436834,552,1,4,62.12480028486166
1213,2852.789652976999,592,1,5,58.42734344531328
1214,2574.2483219909695,496,1,3,58.82474730502612
1215,2548.5219018173248,479,1,3,60.65951219886436
1216,2737.1835083007877,555,1,6,59.227079486047536
1217,2413.550259284976,411,1,1,59.00986674078504
1218,2658.056060791021,505,1,3,56.3177551028038
1219,2803.262084900144,526,1,4,58.46291614638103
1220,5921.26258197784,1322,1,16,59.61549687488258
1221,8635.638161621053,1942,1,28,58.25803794903099
1222,2894.904842987068,573,1,4,61.7159206147252
1223,2603.9058656311076,507,1,3,57.7166720079139
1224,7934.5349113464035,1710,1,24,61.779587664944984
1225,7102.428631210313,1535,1,21,61.904044402429534
1226,5784.344951171872,1254,1,16,61.774023319896756
1227,3713.0460261917233,757,1,8,59.319708123103624
1228,4407.032470703145,945,1,13,57.32285350810747
1229,10582.644311523305,2500,0,43,32.539335918817784
1230,2781.48947692872,547,1,4,57.59905015116758
1231,10692.86054687488,2500,0,39,48.231033183354256
1232,2783.0597583007834,544,1,4,52.995413021247586
1233,2782.8260595703205,563,1,6,57.32285350810747
1234,2938.641437901265,579,1,5,56.91975597451482
1235,6537.282097196552,1420,1,19,59.35263119567933
1236,7518.36821875566,1665,1,23,57.584809959744604
1237,2715.992501831058,480,1,3,58.22135803949653
1238,4351.862155151383,980,1,12,57.939167494472
1239,8549.42932697289,1937,1,28,59.59065540318125
1240,5158.9159637451085,1120,1,15,68.30554950530207
1241,7191.253261108353,1779,1,27,57.81549577157039
1242,3106.7469384765755,627,1,6,59.89356559706305
1243,2553.3110118866,450,1,2,59.43025660000511
1244,2924.559162597665,566,1,5,53.556535003831954
1245,3565.477845458996,721,1,8,75.7898373956744
1246,3484.233756742488,697,1,7,59.35263119567933
1247,4714.509728393566,1187,1,18,57.670236697763656
1248,2848.7061761474674,607,1,5,57.32285350810747
1249,2842.7371014404353,566,1,4,57.90940929992186
1250,2631.133697395329,541,1,4,54.64093444420961
1251,2752.0250384521555,589,1,5,54.170078050581616
1252,2789.187482042317,524,1,3,59.35263119567933
1253,3452.7763250732555,808,1,10,57.32285350810747
1254,3089.343253784188,656,1,7,57.32285350810747
1255,8654.849669799749,2062,1,30,57.55063050089464
1256,2665.9032904052774,543,1,4,57.50823484938635
1257,2639.5261155700714,517,1,3,57.52104444119463
1258,4073.040857667942,904,1,11,58.0256961717994
1259,3034.9294631004377,600,1,5,59.34527615658888
1260,3430.105432186135,762,1,7,62.310222737645
1261,7367.077472858378,1746,1,23,54.22893291397778
1262,3089.570947265633,635,1,6,70.68168864011062
1263,2940.900022354133,588,1,5,57.411264169609915
1264,2716.880807495123,550,1,4,59.41441707228655
1265,3585.159674682629,778,1,8,54.40651422433954
1266,8598.167736205976,2022,1,31,66.96142785825593
1267,2854.7272198104915,593,1,5,53.76334246805229
1268,10727.505648803615,2500,0,43,49.93818727068511
1269,11451.530847167842,2500,0,44,53.759181656632016
1270,2651.2852508735714,474,1,3,54.17728801737666
1271,9879.69216067307,2099,1,34,59.35263119567933
1272,2770.7148394775463,494,1,3,59.32981963284085
1273,2867.5862959575725,589,1,5,56.61302163226885
1274,9867.54505615222,2500,0,45,38.846046982524264
1275,5838.750099849693,1355,1,20,59.19520987951321
1276,9754.213684081877,2500,0,46,52.803248742369526
1277,9779.137341308457,2500,0,47,50.35282226246441
1278,8070.306307544642,1903,1,34,52.946828629281846
1279,4756.421340408337,983,1,12,59.240093693026104
1280,6100.889958496078,1284,1,18,57.58486704993444
1281,4697.312509155286,975,1,12,58.72450744852444
1282,3363.977575969706,670,1,7,58.25016933220442
1283,3917.263182983413,802,1,10,55.17834101183761
1284,2471.64828357697,440,1,2,59.5961169863502
1285,3969.2376383400097,812,1,9,56.959219293310746
1286,2497.959780769354,451,1,3,57.29365370179049
1287,3065.264993743907,606,1,5,61.268133196114015
1288,2651.8563671875036,486,1,3,79.732404306438
1289,2732.4592846679784,546,1,6,55.11669351605189
1290,3023.5622698974707,614,1,6,58.48949351605189
1291,3216.4740735340256,626,1,6,58.68685115791676
1292,4994.816383666987,1109,1,15,55.11669351605189
1293,2686.59924431086,528,1,5,55.11669351605189
1294,2742.075420589452,544,1,5,56.02647245169098
1295,2503.563326230056,463,1,3,58.2530982701939
1296,2868.960296096807,558,1,4,61.19917836699072
1297,3002.3977069091884,619,1,8,58.48949351605189
1298,3021.5901947021584,575,1,7,55.09035352684607
1299,2951.7196562576387,566,1,5,52.652073116522075
1300,3306.547231616986,663,1,8,53.362887763544066
1301,2628.8652587890697,475,1,5,55.11669351605189
1302,12004.682873535025,2500,0,44,58.4691335480731
1303,2710.255900268562,521,1,5,55.11669351605189
1304,6168.611649513226,1220,1,17,59.988600786995235
1305,7424.995584392519,1485,1,22,58.1868149412027
1306,11877.186242675645,2500,0,45,10.0376686592
1307,10781.956371459863,2492,1,42,49.938531596341896
1308,10854.929980468642,2500,0,42,59.50092541112614
1309,3854.344494056713,775,1,8,58.74036238955717
1310,3016.363869018562,594,1,6,55.11669351605189
1311,5826.342868118279,1266,1,18,61.8529930597296
1312,4853.805382461554,1034,1,14,61.90376348510635
1313,3062.3059143638684,607,1,5,57.241598492735626
1314,4337.039814453137,916,1,13,55.11669351605189
1315,7304.43673858638,1600,1,26,0.0
1316,3609.3507797622797,753,1,8,56.29610220405459
1317,9335.519445800663,2500,0,52,40.08702689607986
1318,4772.532722387317,1072,1,13,58.12892670741274
1319,8005.648038330022,1918,1,26,55.11669351605189
1320,9369.14849548327,2500,0,42,56.6986435938315
1321,4292.974257202164,959,1,12,55.11669351605189
1322,10619.346997070219,2500,0,47,54.456431357178495
1323,2566.9899339485223,511,1,4,61.37185161850744
1324,2864.3545452880953,586,1,5,58.410466750908235
1325,3353.1819634246945,741,1,8,53.467914029826126
1326,4457.799309272779,1009,1,12,61.928801782261765
1327,3006.0990442276106,640,1,6,60.626775146458144
1328,2611.4259340286308,505,1,4,56.78554218533732
1329,3588.659137954722,753,1,6,58.247060277260566
1330,3968.6148516845847,889,1,11,54.855597586752715
1331,3886.729055590081,829,1,8,79.13731987755953
1332,2952.870708618169,587,1,5,80.16084155471138
1333,3049.081644058238,635,1,5,56.12499775154582
1334,4851.82471081257,1093,1,15,58.327160405504905
1335,3483.2577044677837,704,1,10,55.11669351605189
1336,3576.215406103146,809,1,10,58.63890255129803
1337,2670.195146484381,554,1,5,55.11669351605189
1338,2608.6889088440003,541,1,4,51.410108104995366
1339,2980.0427279281703,631,1,6,60.113768755591806
1340,2959.536584625253,612,1,5,61.848493051203846
1341,2619.142619628911,519,1,5,55.089926975251885
1342,2541.071291408543,522,1,3,59.13978415355685
1343,3777.0744744873186,842,1,13,55.11669351605189
1344,2574.083582153323,533,1,4,62.20255367403485
1345,3897.9228875732583,847,1,12,55.11669351605189
1346,2764.571800117501,551,1,4,51.82779774328017
1347,4085.77605537416,938,1,11,61.575694486473026
1348,2531.904113025669,489,1,3,57.89696112948304
1349,3329.000455513009,728,1,8,59.32859231668215
1350,3417.2377400589053,759,1,8,51.01707560613355
1351,2856.3937865829553,607,1,6,53.46539335722898
1352,3431.7812305069056,767,1,8,56.32725976639602
1353,2796.200095233926,582,1,5,58.97233515557959
1354,2881.7733325195377,584,1,6,55.11669351605189
1355,2791.5354980087386,552,1,6,53.08011670212716
1356,2654.354877929692,531,1,4,55.11669351605189
1357,3362.566774082198,715,1,7,58.62798926231234
1358,2603.415892066959,518,1,3,57.10356967688279
1359,2683.3451635742244,553,1,6,55.17022832452548
1360,2740.4310351562594,554,1,6,55.11669351605189
1361,2781.2817037963932,543,1,4,62.76311451110513
1362,2929.1380471491893,613,1,6,59.43020531812915
1363,10379.766162109265,2500,0,45,39.50162908428558
1364,2760.3688714599703,572,1,7,55.11669351605189
1365,2909.7974667739923,559,1,4,57.10356967688279
1366,2472.8360660171547,447,1,3,57.10356967688279
1367,3123.6890470457174,609,1,5,53.09130158975526
1368,2423.0992727470425,424,1,2,57.63472126415302
1369,2616.6653860855145,486,1,3,52.3486937673618
1370,2649.4199649047905,489,1,3,60.74248263446715
1371,2711.452407808311,529,1,6,53.15878384515802
1372,4511.335425453207,1001,1,16,59.858836690998906
1373,2645.6931532740646,510,1,5,54.880298270193904
1374,2840.033496665958,560,1,5,52.98671343680831
1375,2411.643815994267,475,1,3,57.34101102297246
1376,2449.5970170593296,437,1,2,61.69805084589021
1377,2656.2070275926612,493,1,3,58.01271340367726
1378,2702.973522071841,486,1,3,57.10356967688279
1379,2617.971908264165,486,1,4,0.0
1380,2938.790778808605,551,1,5,56.811787378479515
1381,3487.417115211496,700,1,7,51.97482794415768
1382,2750.809997215278,543,1,5,51.814161648563214
1383,2889.421079788214,552,1,5,52.06789251092559
1384,2829.927258300788,565,1,6,56.58583260163463
1385,2646.147485275273,494,1,3,52.07951093360771
1386,11432.787145995959,2500,0,44,47.14316722062644
1387,4179.208797674197,856,1,13,59.89356559706305
1388,2674.124587249762,495,1,5,59.75401277559936
1389,3174.7657979583837,652,1,6,51.47920350533358
1390,5696.787180728914,1314,1,21,56.874305376189064
1391,10984.787683105345,2500,0,50,58.57439977172633
1392,3079.1200006771205,641,1,8,59.89356559706305
1393,2403.9186725616514,420,1,2,59.06870758700192
1394,2758.8127953147946,502,1,3,59.122487530451004
1395,2941.7145539856047,612,1,6,59.24791158475203
1396,3961.3724940109387,826,1,9,57.963610686386666
1397,10206.535498046705,2500,0,45,38.75604903676231
1398,2532.337864952092,431,1,2,56.832219200039624
1399,2443.8477252578778,427,1,2,56.76009355219203
1400,4433.974625206005,985,1,14,0.0
1401,10662.577328491016,2500,0,50,48.13446110235161
1402,3306.2800369644283,663,1,9,59.89356559706305
1403,4295.157870273601,886,1,12,57.18603940031447
1404,2695.1810596370774,573,1,6,59.89356559706305
1405,2884.837495794305,608,1,7,59.89356559706305
1406,3629.2655569839603,761,1,8,56.189828247626004
1407,3018.0683491516183,596,1,5,60.191431685776294
1408,3941.1005357170284,838,1,9,56.849777356831005
1409,4706.302488470079,1070,1,16,59.89356559706305
1410,3933.4096990251724,858,1,10,56.63978790468973
1411,3420.898431873332,695,1,7,61.779587664944984
1412,2714.2947768878976,529,1,5,59.89356559706305
1413,2573.6620864486736,507,1,4,55.80164359569075
1414,2637.6240390205444,508,1,3,57.582652987842415
1415,3257.626892776501,669,1,7,57.99667818611393
1416,4510.754282054915,932,1,15,59.777741114177864
1417,3365.4288017273007,735,1,8,61.639070665781105
1418,3354.3259947395427,722,1,8,56.71362731582918
1419,3076.7358119630903,653,1,7,59.89356559706305
1420,2835.0784146881197,542,1,4,53.3481982460644
1421,3002.7081243896573,638,1,6,59.93963973841059
1422,2607.0229534912164,481,1,3,62.49887028878712
1423,3329.6879550170984,624,1,6,56.92283522564782
1424,4355.335561981219,908,1,12,51.48249094213999
1425,3717.9609303283796,786,1,8,51.49034911760956
1426,4595.12846820832,971,1,14,59.65717035120508
1427,3001.212586879737,570,1,4,56.28636644363077
1428,2435.1818041992224,434,1,2,50.66964448850035
1429,2771.750200042732,517,1,3,61.779587664944984
1430,2728.397685871128,512,1,3,54.21050462724394
1431,2763.835203514104,517,1,3,57.16661838341699
1432,2452.627888717656,448,1,2,56.091138087299
1433,3413.777162475598,689,1,9,59.912959571711326
1434,3085.635527687079,611,1,5,59.36076348549428
1435,3495.1641195488032,689,1,6,57.643084338805146
1436,3053.796584472664,557,1,6,54.94442124014436
1437,2782.7079517364546,515,1,3,51.19480224579638
1438,2638.184214706426,524,1,4,54.83345090735941
1439,3112.016550359735,612,1,7,59.89356559706305
1440,2832.3613764122183,560,1,6,58.0816090768383
1441,3046.1718993616205,674,1,9,58.190962520863955
1442,2655.801898422244,513,1,4,62.186204995720665
1443,2953.1901471614897,600,1,6,59.89356559706305
1444,2741.4930052375876,577,1,6,59.824629829822655
1445,3997.705975952165,843,1,9,57.39385498364738
1446,5049.514007358551,1071,1,13,61.76873529073182
1447,3433.6446027946618,704,1,7,60.354385172090254
1448,3245.8297383117742,631,1,5,56.134398382277055
1449,2876.621103210455,564,1,4,61.94301044897348
1450,2758.029175491339,499,1,3,60.28750577931784
1451,2614.0038165950846,503,1,4,59.89356559706305
1452,3328.319659786235,706,1,8,59.52140497340049
1453,3410.9249811935556,736,1,8,56.34298018617966
1454,3068.715244445809,587,1,6,56.30065633696687
1455,2652.1362824153985,484,1,5,59.89356559706305
1456,3794.192561035171,826,1,11,59.879217355534145
1457,3695.676879882829,720,1,7,53.51898984246981
1458,2805.3588956070007,529,1,4,61.60061592291239
1459,2472.1165306472813,453,1,3,56.12758891481891
1460,2411.834861221317,438,1,2,59.53130064079613
1461,2989.4083900833193,618,1,5,60.79393738111603
1462,2538.3329150009204,451,1,2,60.325180490245366
1463,2716.4826264190724,516,1,3,62.737051048988185
1464,2715.087357940678,498,1,3,60.05577319492153
1465,2828.4669882202197,563,1,5,62.32847581133059
1466,2483.296257629397,483,1,4,0.0
1467,3906.74019716264,806,1,8,57.37020691278233
1468,2680.1902120971736,503,1,3,56.09470995133212
1469,2690.8787837219274,494,1,3,62.78429526358216
1470,3418.2292908096438,713,1,7,62.48172761960546
1471,2814.867313599592,530,1,4,58.02159033808089
1472,2433.3224961853075,457,1,3,62.48706305589594
1473,2423.178179388051,466,1,3,59.89356559706305
1474,2741.5660504150474,496,1,3,43.985704337074814
1475,2544.276232910161,455,1,3,56.78748032512964
1476,2574.0435888671905,438,1,2,79.27410696820283
1477,2700.3979103660645,507,1,3,53.29845686328384
1478,2766.407774810797,511,1,3,61.779587664944984
1479,3407.741461791999,643,1,6,76.3834625904704
1480,2632.3313035011333,515,1,3,52.98911916243196
1481,2720.2192585372977,548,1,4,53.83632885530297
1482,3368.1896607399044,635,1,6,56.35740622254931
1483,4676.959962158202,1031,1,14,53.198531942434634
1484,2733.8685839462332,501,1,3,62.47201259646095
1485,3415.326083831799,696,1,6,61.779587664944984
1486,2504.911860675818,489,1,3,59.89356559706305
1487,2735.836194248205,524,1,3,59.21328333390953
1488,5621.066884155259,1254,1,15,80.26164493894363
1489,3132.478269042978,598,1,6,79.32556150554502
1490,3380.725168132793,665,1,6,56.37829374763987
1491,7550.7475377082455,1725,1,24,78.82824848933349
1492,3098.9271097564792,603,1,6,0.0
1493,2853.081406555182,552,1,4,50.89026549177201
1494,4853.696387290955,1090,1,16,54.587584423838244
1495,2593.7273153305105,505,1,3,60.59325451040883
1496,2516.2550007629425,456,1,2,56.213570727601976
1497,2743.5557051467968,521,1,3,61.75324767573917
1498,2653.906282882695,506,1,3,57.85437843505701
1499,2673.042419428832,509,1,3,52.54102161239446
1500,2707.465420598989,534,1,4,59.89356559706305
1501,2415.4416992187594,460,1,3,53.006517489216485
1502,2465.8880236053487,453,1,3,58.34022116855018
1503,2957.5319602203444,569,1,4,62.5694139760838
1504,3655.9391801834236,740,1,7,49.01790720776352
1505,3563.3137886810405,776,1,8,53.11223916827535
1506,6678.952682495071,1450,1,24,77.20045134995671
1507,3086.476972827917,612,1,5,59.83094398084215
1508,2819.6453527832055,513,1,4,78.09620807913927
1509,2646.33776052982,483,1,3,54.15901491935965
1510,2850.590326175692,492,1,3,78.16266625934618
1511,2654.6807031917588,526,1,4,59.89356559706305
1512,2639.2445864868237,479,1,3,61.897693363692674
1513,2879.1268286800437,567,1,5,59.89356559706305
1514,2524.8500437927282,489,1,3,52.245420018102664
1515,2822.834644250877,541,1,5,59.89356559706305
1516,4516.603367576616,952,1,11,60.52208008591625
1517,2758.6280837678964,538,1,4,52.68016287992323
1518,2696.242258367543,537,1,4,59.89356559706305
1519,2517.9409263229422,472,1,2,57.9530272902755
1520,3215.1500724792554,650,1,5,52.56478960975225
1521,2657.6698121261634,504,1,3,60.777444016827396
1522,2793.6234746742302,531,1,3,57.6856416611329
1523,2420.1955761718787,456,1,3,79.35986961463271
1524,2583.232851562503,437,1,2,78.7679107668819
1525,2526.974057073597,444,1,2,53.57843422310248
1526,2926.3102839851435,553,1,4,57.88233634950071
1527,2861.471132898339,545,1,6,59.89356559706305
1528,2821.3893115901974,523,1,4,59.89356559706305
1529,3549.35305492402,704,1,6,48.41967923240102
1530,2763.635883102424,507,1,3,61.2514319057193
1531,4407.24705425264,902,1,10,57.1638771130328
1532,3401.7207645034878,677,1,6,61.24730410694791
1533,2732.1884422302305,485,1,3,61.779587664944984
1534,2961.776630630499,533,1,4,61.795724843114925
1535,3201.414299545298,622,1,5,58.85710166851583
1536,2828.484731235512,528,1,5,58.97179368447794
1537,2470.442901535037,434,1,2,59.919090878357586
1538,2479.220836534507,463,1,4,54.716104551879695
1539,2677.0039589595854,509,1,3,54.06458118693095
1540,2700.525230922705,513,1,3,58.103778532241854
1541,4036.5741255664984,813,1,10,59.89356559706305
1542,3766.2610984802423,745,1,8,54.926934140361965
1543,2994.349966430673,585,1,4,63.92722914315392
1544,8732.089366149854,1880,1,29,62.58528594069946
1545,2665.088891639713,543,1,3,47.45147212286345
1546,3259.397439765939,725,1,7,60.9618607904224
1547,4225.325381660474,910,1,10,52.72646880492754
1548,10711.092541503805,2500,0,47,50.27840869389518
1549,4553.1491553402,937,1,13,59.89356559706305
1550,2527.965256347663,518,1,3,60.58256415275769
1551,2473.4056898498575,483,1,3,62.553336025462166
1552,2956.936078777319,533,1,4,54.783396422820324
1553,2662.107403373725,480,1,3,60.6209896196644
1554,2778.980219268805,535,1,4,52.803048402404855
1555,2823.8219189453175,531,1,4,65.00888544961548
1556,3000.3029751396216,562,1,4,54.67828551750148
1557,3163.185441284186,596,1,5,79.58457946671274
1558,2541.849405593876,444,1,2,53.02968864982443
1559,2841.262593326572,562,1,4,56.3506869449881
1560,3116.001503982553,628,1,6,52.63588873094848
1561,2908.0888945770316,554,1,5,50.853113800245694
1562,2534.337775535592,474,1,5,57.811474573991575
1563,2480.077794380191,429,1,2,50.38412668115616
1564,2690.7396329641397,500,1,3,40.551797846700715
1565,2484.181897850042,454,1,2,49.279172581835404
1566,3027.034046154031,561,1,4,65.59049888673458
1567,3472.9978497123784,712,1,8,44.64193700622117
1568,2817.0581386375466,496,1,3,56.611211953972834
1569,2657.3921844482484,475,1,5,44.87644109011228
1570,3182.0855120849706,589,1,6,44.87644109011228
1571,2457.7916924285923,431,1,2,61.09442026330215
1572,3030.3948432922402,555,1,4,56.02968781803173
1573,2817.900299110419,523,1,4,61.118013915010394
1574,2546.53087326527,418,1,2,76.65425670352055
1575,2714.835690917971,468,1,3,76.98410271008073
1576,2565.4781884765675,427,1,2,77.53356359356135
1577,2661.5764483070425,472,1,3,62.42715695098836
1578,3031.3762053489727,570,1,4,50.718205549358544
1579,2778.2699071502766,532,1,4,51.513176442962475
1580,2449.7195373344457,446,1,2,54.17792350754842
1581,2820.2682444858606,531,1,5,80.00882163792002
1582,2592.902780761724,478,1,4,44.87644109011228
1583,2769.055329513555,535,1,4,59.95943605407566
1584,2722.3222513198875,510,1,3,61.587521862621735
1585,2486.551251029973,445,1,2,52.28843811221783
1586,2427.044725227362,440,1,2,52.29113479740919
1587,2499.750013599401,432,1,2,56.5274703604168
1588,2406.6828840255807,445,1,2,51.636275699295894
1589,3033.885663394938,606,1,5,58.52681397947187
1590,3332.3772769832713,638,1,6,55.2843895757227
1591,2830.249226074225,506,1,4,79.52458708612153
1592,2807.8934301757904,523,1,5,77.13810933129453
1593,3023.84865661622,582,1,7,44.87644109011228
1594,2727.0103925704993,505,1,4,61.62589096367757
1595,2753.829590873725,501,1,3,55.49146790997071
1596,2666.785409049993,466,1,3,59.8934642125796
1597,2491.8715029430437,449,1,4,44.666244059571035
1598,2865.027152938848,539,1,4,61.45510412050867
1599,2749.5137388610897,518,1,4,48.23675247683567
1600,2519.7456811523507,482,1,5,44.87644109011228
1601,2540.7277260589635,446,1,2,61.74515716586886
1602,3071.97244163514,567,1,4,51.07231899082444
1603,2407.2831314468435,448,1,3,55.298029394390355
1604,2468.656574516297,426,1,2,62.73592677914804
1605,2785.0842797851587,492,1,3,46.167042022416865
1606,2824.2728507232696,519,1,4,52.45462607868013
1607,2493.8552270507867,422,1,2,79.96299294650213
1608,2802.31887950898,505,1,3,51.27412138981963
1609,2591.904130859378,454,1,4,44.87644109011228
1610,2736.143601732258,501,1,3,51.51216151709488
1611,2737.444205322271,493,1,3,56.44702090430921
1612,2560.1263286972103,483,1,3,53.77417958956442
1613,2620.973424339296,440,1,3,44.64193700622117
1614,2640.519225463874,477,1,3,78.85017859381351
1615,2998.290990333564,556,1,5,52.030591685245724
1616,2653.353174247747,503,1,3,55.08167127556194
1617,5443.6454718017485,1178,1,16,44.87644109011228
1618,3781.934058036815,758,1,8,53.484936240290644
1619,3355.868708448418,681,1,7,55.82147185779743
1620,2927.350681762699,556,1,5,45.438592753914534
1621,3903.261387329114,816,1,11,44.87644109011228
1622,2705.647068099981,506,1,4,59.11369449198458
1623,4922.019305763245,992,1,12,54.53820218962114
1624,3089.895733108528,563,1,5,52.61543674409164
1625,2941.1200476503404,552,1,4,53.29260659377397
1626,2454.252957401282,467,1,3,51.28794926110729
1627,2695.635186233525,513,1,3,54.843499309736146
1628,2526.9413327598577,433,1,2,55.29321965585295
1629,2883.1711696243333,587,1,5,54.879393369645534
1630,2831.511667327886,566,1,4,55.08423899186744
1631,2551.9336102485718,490,1,3,54.96868081068704
1632,3069.434646148686,629,1,4,59.505828763581505
1633,2950.8432966995324,681,1,5,49.99332557934026
1634,2967.5402143859933,558,1,4,59.997629497122674
1635,2845.4313818264054,521,1,4,55.14023398185149
1636,2533.427925739295,482,1,3,56.49538497598205
1637,2897.821638145451,528,1,4,54.020176634504715
1638,2925.398604373938,556,1,4,53.369659919614065
1639,2797.8261675453255,527,1,3,55.23372738762239
1640,2506.0065604019196,461,1,2,56.32174246856845
1641,2763.8367887878485,503,1,3,51.61653183810738
1642,2506.6750060272257,434,1,2,52.345047940668465
1643,3581.631641693123,794,1,7,59.0372113938584
1644,2520.183094768529,476,1,2,54.23725440719895
1645,2460.2240414047283,433,1,2,55.539210867485956
1646,2472.041839485171,461,1,2,47.69376759874267
1647,2884.508660621652,619,1,5,55.088866178224485
1648,2822.2022359466605,567,1,6,58.19511844921296
1649,2555.872815971382,461,1,4,53.43345524065466
1650,2620.57409896851,520,1,5,56.485398895611695
1651,2659.0503172302315,533,1,5,56.485398895611695
1652,2610.244741592411,472,1,3,56.59907171636938
1653,2525.126650848393,463,1,3,56.485398895611695
1654,2450.8324462080036,458,1,3,52.13951650544024
1655,2699.9072753906294,500,1,4,82.44996507909886
1656,2595.451662597661,497,1,5,44.87644109011228
1657,2928.5287087249844,546,1,6,44.592733244806325
1658,3455.554582519543,664,1,8,44.87644109011228
1659,2551.97644042969,455,1,3,79.09449818791524
1660,2681.094838867191,477,1,4,44.87644109011228
1661,2526.4280127906836,483,1,4,81.99535996249942
1662,2826.568597488409,511,1,3,53.10071629839929
1663,2503.259078712467,454,1,2,56.1655433196976
1664,2910.049213867193,546,1,4,78.8577739618447
1665,3122.3890346908674,628,1,6,54.75291024030845
1666,2853.633549115365,526,1,4,78.64954236249942
1667,3002.373075561531,616,1,6,44.87644109011228
1668,3899.6205920219522,875,1,9,55.69840509370179
1669,2495.700483207707,456,1,2,61.399063392922415
1670,2766.73264343262,494,1,3,51.804012241825966
1671,2868.0413493156516,540,1,4,58.4026068321506
1672,3325.4751922607484,640,1,6,77.17279149980399
